医院简介,医院类别,id_number,医院名称,医院等级,单位地址,邮    编,所属区县
<br>,对外综合,14110010,北京市昌平区百善社区卫生服务中心北京市昌平区百善镇卫生院,一级,北京市昌平区百善镇百善村, ,昌平区
<br>,对外综合,14110009,北京市昌平区马池口社区卫生服务中心北京市昌平区马池口镇卫生院,一级,北京市昌平区马池口镇北小营村, ,昌平区
<br>,对外中医,14110008,北京市昌平区中医医院鼓楼分院,一级,昌平区城北六街献陵卫胡同16号, ,昌平区
<br>,对外综合,14110007,北京市昌平区崔村社区卫生服务中心北京市昌平区崔村镇卫生院,一级,北京市昌平区崔村镇政府街, ,昌平区
<br>,对外综合,14110006,北京市昌平区沙河社区卫生服务中心北京市昌平区沙河镇卫生院,一级,北京市昌平区沙河镇展思门路5号, ,昌平区
<br>,对外综合,14110005,北京市昌平区回龙观社区卫生服务中心北京市昌平区回龙观镇卫生院,一级,北京市昌平区回龙观镇政府东侧、北京市昌平区回龙观小区龙锦二街90号、北京市昌平区回龙观龙跃街10号院3号楼, ,昌平区
<br>,对外中医,14110004,北京市昌平区中西医结合医院,三级,北京市昌平区东小口镇霍营村黄平路219号、北京市昌平区沙河镇白各庄村南, ,昌平区
<br>,对外综合,14110012,北京市昌平区小汤山社区卫生服务中心北京市昌平区小汤山镇卫生院,一级,北京市昌平区小汤山镇小汤山村南, ,昌平区
<br>,对外综合,14110025,北京市昌平区妇幼保健院东关门诊部,一级,北京市昌平区手表厂单身公寓楼一层, ,昌平区
<br>,社区卫生站,14110024,北京市昌平区马池口社区卫生服务中心南车社区卫生服务站,未评级,北京市昌平火车站西念头, ,昌平区
<br>,对外综合,14110023,北京市昌平区南口铁路医院,二级,北京市昌平区南口镇新兴路8号、军民路14号楼一层、新兴路13号8号楼, ,昌平区
<br>,对外综合,14110021,北京市平板玻璃工业公司职工医院,一级,昌平区南口镇南大街6号, ,昌平区
<br>,对外综合,14110019,北京小汤山医院（北京小汤山疗养院）,三级,昌平区小汤山镇, ,昌平区
<br>,对外综合,14110018,北京市昌平区延寿社区卫生服务中心北京市昌平区延寿镇卫生院,一级,北京市昌平区十三陵镇景陵村, ,昌平区
<br>,对外综合,14110017,北京市昌平区阳坊社区卫生服务中心北京市昌平区阳坊镇卫生院,一级,北京市昌平区阳坊镇阳坊村, ,昌平区
<br>,对外综合,14110016,北京市昌平区流村社区卫生服务中心北京市昌平区流村镇卫生院,一级,北京市昌平区流村镇北流村, ,昌平区
<br>,对外综合,14110015,北京市昌平区南邵社区卫生服务中心北京市昌平区南邵镇卫生院,一级,北京市昌平区南邵镇南邵村东, ,昌平区
<br>,对外综合,14110014,北京市昌平区十三陵社区卫生服务中心北京市昌平区十三陵镇卫生院,一级,北京市昌平区十三陵镇胡庄村, ,昌平区
<br>,对外综合,14110037,北京昌平区龙华医院,一级,北京市昌平区回龙观龙冠大厦北侧, ,昌平区
<br>,对外综合,14110036,北京亚美医院,一级,北京市昌平区天通苑五区商业配套楼西二区19-4-102、5-101, ,昌平区
<br>,对外中医,14110035,北京同汇中医医院,一级,北京市昌平区天通苑东三区2号楼, ,昌平区
<br>,对外综合,14110034,北京天苑医院,一级,北京市天通苑东三区56楼, ,昌平区
<br>,对外综合,14110033,北京市昌平区汇仁医院,一级,北京市昌平区东小口镇天通苑1310号, ,昌平区
<br>,对外综合,14110032,北京龙禧医院,一级,北京昌平回龙观文化居住区龙禧三街、七北路平西府村西, ,昌平区
<br>,对外中医,14110031,北京太申祥和中医医院,一级,北京太申祥和山庄（国际敬老院）, ,昌平区
<br>,对外中医,14110028,北京国医堂中医医院,一级,昌平区天通苑东一区59、60号楼, ,昌平区
<br>,对外综合,14110013,北京市昌平区北七家社区卫生服务中心北京市昌平区北七家镇卫生院,一级,北京市昌平区北七家镇定泗路北侧, ,昌平区
<br>,对外综合,14111001,华北电力大学医院,一级,北京市昌平区回龙观镇朱辛庄, ,昌平区
<br>,对外综合,24110082,北京华大肾安医院,一级,北京市大兴区西红门镇大生庄村西, ,大兴区
<br>,对外综合,24110079,北京阳光博爱医院,一级,北京市大兴区旧宫镇南小街13号, ,大兴区
<br>,对外综合,24110063,北京育龙和谐医院,一级,北京市大兴区旧宫镇旧忠路西五条一号, ,大兴区
<br>,社区卫生站,24110062,北京市大兴区青云店镇大东新村社区卫生服务站,未评级,北京市大兴区青云店镇东店村, ,大兴区
<br>,社区卫生站,24110061,北京市大兴区西红门镇新建社区卫生服务站,未评级,北京市大兴区西红门镇新建村, ,大兴区
<br>,对外综合,24110060,北京市健邦医院投资有限责任公司友爱医院,一级,北京市大兴区海子角村海北路38号, ,大兴区
<br>,对外综合,24110058,北京永林医院,一级,北京大兴区黄村镇狼垡四村, ,大兴区
<br>,对外综合,24110004,北京市大兴区祥医中健医院,一级,北京市大兴区黄村镇兴丰大街, ,大兴区
<br>,对外中医,24110003,北京市大兴区中西医结合医院,三级,北京市大兴区瀛海镇中兴南路3号, ,大兴区
<br>,对外综合,24120008,北京市大兴区采育镇中心卫生院,一级,北京市大兴区采育镇东二营村；北京市大兴区采育镇凤河营庙洼营村, ,大兴区
<br>,对外综合,24120007,北京市大兴区安定镇中心卫生院,一级,大兴区安定镇, ,大兴区
<br>,对外综合,24120006,北京市大兴区礼贤镇中心卫生院,一级,大兴区礼贤镇西、大兴区礼贤镇大辛庄村, ,大兴区
<br>,对外综合,24120005,北京市大兴区魏善庄镇社区卫生服务中心（北京市大兴区魏善庄镇中心卫生院）,一级,北京市大兴区魏善庄镇魏善庄村北、北京市大兴区魏善庄镇半壁店, ,大兴区
<br>,对外综合,24120003,北京市大兴区青云店镇中心卫生院,一级,大兴区青云店镇、大兴区青云店镇垡上村, ,大兴区
<br>,对外综合,24120002,北京市大兴区榆垡镇中心卫生院,一级,北京市大兴区榆垡镇榆垡路9号, ,大兴区
<br>,对外综合,24120001,北京市大兴区庞各庄镇中心卫生院,一级,大兴县庞各庄镇繁荣村, ,大兴区
<br>,对外综合,24110085,北京市大兴区旧宫新苑社区卫生服务中心,一级,北京市大兴区旧宫镇旧桥路12号院21号楼；北京市大兴区旧宫镇旧忠路9号, ,大兴区
<br>,对外综合,24110002,北京市仁和医院,二级,大兴区黄村镇兴丰大街1号, ,大兴区
<br>,对内,14111002,中国石油大学（北京）医院,未评级,北京市昌平区府学路18号院内, ,昌平区
<br>,对外综合,24120009,北京市大兴区长子营镇中心卫生院,一级,大兴区长子营镇, ,大兴区
<br>,对外中医,24151001,中国中医科学院广安门医院（南区）,三级,北京市大兴区黄村兴丰大街二段138号, ,大兴区
<br>,对内,24141001,北京石油化工学院卫生所,未评级,大兴清源北路29号, ,大兴区
<br>,对内,24131001,北京印刷学院综合门诊部,未评级,北京市大兴区兴华大街（二段）1号, ,大兴区
<br>,对外综合,24120027,北京市大兴区旧宫镇社区卫生服务中心（北京市大兴区旧宫医院）,一级,大兴区旧宫镇庑殿路32号, ,大兴区
<br>,对外综合,24120025,北京市大兴区黄村镇孙村卫生院,一级,大兴区黄村镇孙村组团横三路西侧, ,大兴区
<br>,对外综合,24120020,北京市大兴区西红门镇金星卫生院,一级,大兴区团河路东, ,大兴区
<br>,对外综合,24120016,北京市大兴区亦庄镇社区卫生服务中心（北京市大兴区亦庄医院）,一级,北京市大兴区亦庄镇政府南１００米　　北京市大兴区亦庄镇泰河园七里１２号楼, ,大兴区
<br>,对外综合,24120015,北京市大兴区瀛海镇社区卫生服务中心（北京市大兴区瀛海镇中心卫生院）,一级,北京市大兴区瀛海镇瀛海路2号, ,大兴区
<br>,对外专科,24156078,北京南郊肿瘤医院,二级,北京市大兴区西红门镇育才路2号, ,大兴区
<br>,对外专科,24155077,北京大兴兴业口腔医院,二级,北京市大兴区枣园北里10号, ,大兴区
<br>,对外专科,24154001,北京市大兴区结核病预防控制中心,一级,大兴区黄村镇车站南里, ,大兴区
<br>,对外专科,24153001,北京市大兴区精神病医院,二级,大兴区黄良路口北侧, ,大兴区
<br>,对外专科,24152001,北京市大兴区妇幼保健院,二级,北京市大兴区黄村镇兴丰大街三段56号, ,大兴区
<br>,对外中医,24151083,北京市大兴区福泰中医医院,一级,北京市大兴区黄村镇新安里S1号楼, ,大兴区
<br>,对外中医,24151080,北京万博脑康中医医院,一级,北京市大兴区西红门镇金星路东5号, ,大兴区
<br>,对外中医,24151002,北京普祥中医肿瘤医院,二级,北京市大兴区亦庄镇成寿寺路2号, ,大兴区
<br>,对外综合,24120012,北京市大兴区北臧村镇中心卫生院,一级,大兴区北藏村镇, ,大兴区
<br>,对外综合,24120011,北京市大兴区西红门镇社区卫生服务中心（北京市大兴区西红门医院）,一级,大兴区西红门镇, ,大兴区
<br>,对外综合,24120010,北京市大兴区黄村镇社区卫生服务中心（北京市大兴区黄村医院）,一级,北京市大兴区黄村镇狼垡二村　北京市大兴区黄村镇芦城西大街５３号, ,大兴区
<br>,对外专科,24159055,北京大兴兴和骨伤医院,一级,大兴区黄村镇孙村开发区横三路西, ,大兴区
<br>,社区卫生站,24162006,北京市大兴区城镇枣园社区卫生服务站,未评级,北京市大兴区黄村丽源路, ,大兴区
<br>,社区卫生站,24162009,北京市大兴区城镇同兴园社区卫生服务站,未评级,北京市大兴区西红门镇同兴园, ,大兴区
<br>,社区卫生站,24162005,北京市大兴区城镇兴政西里社区卫生服务站,未评级,北京市大兴区兴政西里团结巷路, ,大兴区
<br>,社区卫生站,24162004,北京市大兴区城镇兴政东里社区卫生服务站,未评级,北京市大兴区兴政东里11号楼西侧, ,大兴区
<br>,社区卫生站,24162003,北京市大兴区城镇车站北里社区卫生服务站,未评级,大兴区车站北里43号楼北侧, ,大兴区
<br>,社区卫生站,24162002,大兴区城镇黄村西里社区卫生服务站,未评级,大兴区黄村西里60号楼北侧, ,大兴区
<br>,社区卫生站,24162001,大兴区郁花园社区卫生服务站（东区）,未评级,大兴区郁花园小区（东区）, ,大兴区
<br>,社区卫生站,24162013,大兴区城镇车站南里社区卫生服务站,未评级,北京市大兴区黄村地区铁南立交桥西侧达兴工贸公司院内, ,大兴区
<br>,社区卫生站,24162014,大兴区城镇富强西里社区卫生服务站,未评级,北京市大兴区城镇富强西里社区卫生服务站, ,大兴区
<br>,社区卫生站,24162012,大兴区城镇观音寺社区卫生服务站,未评级,大兴区观音寺小区院内, ,大兴区
<br>,社区卫生站,24162011,大兴区城镇清源西里社区卫生服务站,未评级,大兴区清源西里小区院内, ,大兴区
<br>,社区卫生站,24162010,大兴区城镇滨河西里社区卫生服务站,未评级,大兴区滨河西里北区物业院内, ,大兴区
<br>,社区卫生站,24162008,北京市大兴区城镇福苑社区卫生服务站,未评级,大兴区苑路8号福苑小区甲30号楼1楼, ,大兴区
<br>,社区卫生站,24162007,北京市大兴区城镇林校北里社区卫生服务站,未评级,北京市大兴区兴丰南大街林校北里, ,大兴区
<br>,对外专科,24159084,北京市大兴区康家乐老年病医院,一级,北京市大兴区礼贤镇礼贸路60号, ,大兴区
<br>,对外专科,24159081,北京军联骨科医院,一级,北京市大兴区旧宫镇成寿寺路南口路东，北京市大兴区旧宫镇三台山路南口临十八号院2栋, ,大兴区
<br>,对外专科,24159076,北京同安骨科医院,一级,北京市大兴区西红门镇星光巷4号, ,大兴区
<br>,对外专科,24159059,北京东方康美妇科医院,一级,北京市大兴区旧宫镇南场东街1号院12号楼, ,大兴区
<br>,对外专科,24159057,北京澳美佳妇科医院,一级,大兴区黄村镇双河南里甲15-11, ,大兴区
<br>,社区卫生站,24162015,大兴区城镇兴涛社区卫生服务站,未评级,北京市大兴区兴华北路十段兴涛社区53号楼, ,大兴区
<br>,社区卫生站,24162030,北京市大兴区亦庄三羊社区卫生服务站,未评级,北京市大兴区亦庄镇小康东里物业楼一层, ,大兴区
<br>,社区卫生站,24162028,北京市大兴区旧宫镇南街社区卫生服务站,未评级,北京市大兴区旧宫镇南街一村, ,大兴区
